pid,x,y,z,T,speed
6,365.4,211.3,254.5,19.42,0.744
6,371.5,209.1,254.1,19.42,0.816
6,376.3,206.5,260.2,20.37,0.816
6,381.0,203.8,266.4,19.71,1.023
6,386.1,203.5,267.0,20.20,1.261
6,389.0,203.2,267.0,20.20,1.703
6,391.9,202.9,267.0,20.20,1.703
6,394.8,202.6,267.0,20.20,1.703
6,394.8,202.3,267.0,20.20,1.703
6,394.8,202.1,267.0,20.20,1.703
6,394.8,201.8,267.0,20.20,1.703
6,394.8,201.5,267.0,20.20,1.703
6,394.8,201.2,267.0,20.20,1.703
6,394.8,201.0,267.0,20.20,1.703
6,394.8,200.7,267.0,20.20,1.703
6,394.8,200.4,267.0,20.20,1.703
6,394.8,200.1,267.0,20.20,1.703
6,394.8,199.9,267.0,20.20,1.703
6,394.8,199.6,267.0,20.20,1.703
6,394.8,199.3,267.0,20.20,1.703
6,394.8,199.0,267.0,20.20,1.703
6,394.8,198.8,267.0,20.20,1.703
6,394.8,198.5,267.0,20.20,1.703
6,394.8,198.2,267.0,20.20,1.703
6,394.8,197.9,267.0,20.20,1.703
6,394.8,197.7,267.0,20.20,1.703
6,394.8,197.4,267.0,20.20,1.703
6,394.8,197.1,267.0,20.20,1.703
6,394.8,196.8,267.0,20.20,1.703
6,394.8,196.6,267.0,20.20,1.703
6,394.8,196.3,267.0,20.20,1.703
6,394.8,196.0,267.0,20.20,1.703
6,394.8,195.7,267.0,20.20,1.703
6,394.8,195.5,267.0,20.20,1.703
6,394.8,195.2,267.0,20.20,1.703
