t_s,point,ue_x,ue_y,z,T_C,U_mag
211.6,A,4.00,2.00,1.70,26.390,0.1289
211.6,B,7.50,0.80,0.10,28.850,0.2845
211.6,B,7.50,0.80,1.10,27.806,0.0411
211.6,B,7.50,0.80,1.70,26.314,0.0635
211.6,C,4.00,4.50,0.10,28.850,0.2841
211.6,C,4.00,4.50,1.10,28.536,0.0010
211.6,C,4.00,4.50,1.70,26.882,0.0011
211.6,D,0.50,0.80,0.10,28.850,0.2845
211.6,D,0.50,0.80,1.10,27.806,0.0411
211.6,D,0.50,0.80,1.70,26.314,0.0635
212.75,A,4.00,2.00,0.10,28.850,0.3354
212.75,A,4.00,2.00,1.10,28.453,0.2064
212.75,A,4.00,2.00,1.70,26.367,0.1289
212.75,B,7.50,0.80,0.10,28.850,0.2845
212.75,B,7.50,0.80,1.10,27.776,0.0411
212.75,B,7.50,0.80,1.70,26.291,0.0635
212.75,C,4.00,4.50,0.10,28.850,0.2841
212.75,C,4.00,4.50,1.10,28.501,0.0010
212.75,C,4.00,4.50,1.70,26.854,0.0011
212.75,D,0.50,0.80,0.10,28.850,0.2845
212.75,D,0.50,0.80,1.10,27.776,0.0411
212.75,D,0.50,0.80,1.70,26.291,0.0635
213.9,A,4.00,2.00,0.10,28.850,0.3354
213.9,A,4.00,2.00,1.10,28.419,0.2064
213.9,A,4.00,2.00,1.70,26.343,0.1289
213.9,B,7.50,0.80,0.10,28.850,0.2846
213.9,B,7.50,0.80,1.10,27.746,0.0411
213.9,B,7.50,0.80,1.70,26.268,0.0635
213.9,C,4.00,4.50,0.10,28.850,0.2842
213.9,C,4.00,4.50,1.10,28.467,0.0010
213.9,C,4.00,4.50,1.70,26.827,0.0011
213.9,D,0.50,0.80,0.10,28.850,0.2846
213.9,D,0.50,0.80,1.10,27.746,0.0411
213.9,D,0.50,0.80,1.70,26.268,0.0635
215.05,A,4.00,2.00,0.10,28.850,0.3355
215.05,A,4.00,2.00,1.10,28.385,0.2064
215.05,A,4.00,2.00,1.70,26.320,0.1289
215.05,B,7.50,0.80,0.10,28.850,0.2846
215.05,B,7.50,0.80,1.10,27.717,0.0411
215.05,B,7.50,0.80,1.70,26.246,0.0635
215.05,C,4.00,4.50,0.10,28.850,0.2842
215.05,C,4.00,4.50,1.10,28.432,0.0010
215.05,C,4.00,4.50,1.70,26.800,0.0011
215.05,D,0.50,0.80,0.10,28.850,0.2846
215.05,D,0.50,0.80,1.10,27.717,0.0411
215.05,D,0.50,0.80,1.70,26.246,0.0635
216.2,A,4.00,2.00,0.10,28.850,0.3355
216.2,A,4.00,2.00,1.10,28.351,0.2065
216.2,A,4.00,2.00,1.70,26.297,0.1289
216.2,B,7.50,0.80,0.10,28.850,0.2847
216.2,B,7.50,0.80,1.10,27.687,0.0411
216.2,B,7.50,0.80,1.70,26.223,0.0635
216.2,C,4.00,4.50,0.10,28.850,0.2843
216.2,C,4.00,4.50,1.10,28.398,0.0010
216.2,C,4.00,4.50,1.70,26.773,0.0011
216.2,D,0.50,0.80,0.10,28.850,0.2847
216.2,D,0.50,0.80,1.10,27.687,0.0411
216.2,D,0.50,0.80,1.70,26.223,0.0635
217.35,A,4.00,2.00,0.10,28.850,0.3356
217.35,A,4.00,2.00,1.10,28.317,0.2065
217.35,A,4.00,2.00,1.70,26.274,0.1290
217.35,B,7.50,0.80,0.10,28.850,0.2847
217.35,B,7.50,0.80,1.10,27.658,0.0411
217.35,B,7.50,0.80,1.70,26.201,0.0635
217.35,C,4.00,4.50,0.10,28.850,0.2843
217.35,C,4.00,4.50,1.10,28.364,0.0010
217.35,C,4.00,4.50,1.70,26.746,0.0011
217.35,D,0.50,0.80,0.10,28.850,0.2847
217.35,D,0.50,0.80,1.10,27.658,0.0411
217.35,D,0.50,0.80,1.70,26.201,0.0635
218.5,A,4.00,2.00,0.10,28.850,0.3356
218.5,A,4.00,2.00,1.10,28.284,0.2065
218.5,A,4.00,2.00,1.70,26.251,0.1290
218.5,B,7.50,0.80,0.10,28.850,0.2847
218.5,B,7.50,0.80,1.10,27.629,0.0411
218.5,B,7.50,0.80,1.70,26.179,0.0635
218.5,C,4.00,4.50,0.10,28.850,0.2843
218.5,C,4.00,4.50,1.10,28.330,0.0010
218.5,C,4.00,4.50,1.70,26.720,0.0011
218.5,D,0.50,0.80,0.10,28.850,0.2847
218.5,D,0.50,0.80,1.10,27.629,0.0411
218.5,D,0.50,0.80,1.70,26.179,0.0635
219.65,A,4.00,2.00,0.10,28.850,0.3356
219.65,A,4.00,2.00,1.10,28.250,0.2066
219.65,A,4.00,2.00,1.70,26.229,0.1290
219.65,B,7.50,0.80,0.10,28.850,0.2848
219.65,B,7.50,0.80,1.10,27.600,0.0411
219.65,B,7.50,0.80,1.70,26.157,0.0635
219.65,C,4.00,4.50,0.10,28.850,0.2844
219.65,C,4.00,4.50,1.10,28.297,0.0010
219.65,C,4.00,4.50,1.70,26.693,0.0011
219.65,D,0.50,0.80,0.10,28.850,0.2848
219.65,D,0.50,0.80,1.10,27.600,0.0411
219.65,D,0.50,0.80,1.70,26.157,0.0635
220.8,A,4.00,2.00,0.10,28.850,0.3357
220.8,A,4.00,2.00,1.10,28.217,0.2066
220.8,A,4.00,2.00,1.70,26.207,0.1290
220.8,B,7.50,0.80,0.10,28.850,0.2848
220.8,B,7.50,0.80,1.10,27.571,0.0411
220.8,B,7.50,0.80,1.70,26.135,0.0635
220.8,C,4.00,4.50,0.10,28.850,0.2844
220.8,C,4.00,4.50,1.10,28.263,0.0010
220.8,C,4.00,4.50,1.70,26.667,0.0011
220.8,D,0.50,0.80,0.10,28.850,0.2848
220.8,D,0.50,0.80,1.10,27.571,0.0411
220.8,D,0.50,0.80,1.70,26.135,0.0635
221.95,A,4.00,2.00,0.10,28.850,0.3357
221.95,A,4.00,2.00,1.10,28.185,0.2066
221.95,A,4.00,2.00,1.70,26.184,0.1290
221.95,B,7.50,0.80,0.10,28.850,0.2848
221.95,B,7.50,0.80,1.10,27.543,0.0411
221.95,B,7.50,0.80,1.70,26.114,0.0635
221.95,C,4.00,4.50,0.10,28.850,0.2844
221.95,C,4.00,4.50,1.10,28.230,0.0010
221.95,C,4.00,4.50,1.70,26.642,0.0011
221.95,D,0.50,0.80,0.10,28.850,0.2848
221.95,D,0.50,0.80,1.10,27.543,0.0411
221.95,D,0.50,0.80,1.70,26.114,0.0635
223.1,A,4.00,2.00,0.10,28.850,0.3358
223.1,A,4.00,2.00,1.10,28.152,0.2066
223.1,A,4.00,2.00,1.70,26.162,0.1290
223.1,B,7.50,0.80,0.10,28.850,0.2849
223.1,B,7.50,0.80,1.10,27.514,0.0411
223.1,B,7.50,0.80,1.70,26.092,0.0635
223.1,C,4.00,4.50,0.10,28.850,0.2845
223.1,C,4.00,4.50,1.10,28.197,0.0010
223.1,C,4.00,4.50,1.70,26.616,0.0011
223.1,D,0.50,0.80,0.10,28.850,0.2849
223.1,D,0.50,0.80,1.10,27.514,0.0411
223.1,D,0.50,0.80,1.70,26.092,0.0635
224.25,A,4.00,2.00,0.10,28.850,0.3358
224.25,A,4.00,2.00,1.10,28.120,0.2066
224.25,A,4.00,2.00,1.70,26.141,0.1290
224.25,B,7.50,0.80,0.10,28.850,0.2849
224.25,B,7.50,0.80,1.10,27.486,0.0411
224.25,B,7.50,0.80,1.70,26.071,0.0635
224.25,C,4.00,4.50,0.10,28.850,0.2845
224.25,C,4.00,4.50,1.10,28.165,0.0010
224.25,C,4.00,4.50,1.70,26.591,0.0011
224.25,D,0.50,0.80,0.10,28.850,0.2849
224.25,D,0.50,0.80,1.10,27.486,0.0411
224.25,D,0.50,0.80,1.70,26.071,0.0635
225.4,A,4.00,2.00,0.10,28.850,0.3358
225.4,A,4.00,2.00,1.10,28.087,0.2067
225.4,A,4.00,2.00,1.70,26.119,0.1291
225.4,B,7.50,0.80,0.10,28.850,0.2849
225.4,B,7.50,0.80,1.10,27.458,0.0411
225.4,B,7.50,0.80,1.70,26.050,0.0635
225.4,C,4.00,4.50,0.10,28.850,0.2845
225.4,C,4.00,4.50,1.10,28.132,0.0010
225.4,C,4.00,4.50,1.70,26.565,0.0011
225.4,D,0.50,0.80,0.10,28.850,0.2849
225.4,D,0.50,0.80,1.10,27.458,0.0411
225.4,D,0.50,0.80,1.70,26.050,0.0635
226.55,A,4.00,2.00,0.10,28.850,0.3359
226.55,A,4.00,2.00,1.10,28.055,0.2067
226.55,A,4.00,2.00,1.70,26.098,0.1291
226.55,B,7.50,0.80,0.10,28.850,0.2850
226.55,B,7.50,0.80,1.10,27.430,0.0411
226.55,B,7.50,0.80,1.70,26.029,0.0636
226.55,C,4.00,4.50,0.10,28.850,0.2846
226.55,C,4.00,4.50,1.10,28.100,0.0010
226.55,C,4.00,4.50,1.70,26.540,0.0011
226.55,D,0.50,0.80,0.10,28.850,0.2850
226.55,D,0.50,0.80,1.10,27.430,0.0411
226.55,D,0.50,0.80,1.70,26.029,0.0636
227.7,A,4.00,2.00,0.10,28.850,0.3359
227.7,A,4.00,2.00,1.10,28.024,0.2067
227.7,A,4.00,2.00,1.70,26.076,0.1291
227.7,B,7.50,0.80,0.10,28.850,0.2850
227.7,B,7.50,0.80,1.10,27.403,0.0411
227.7,B,7.50,0.80,1.70,26.009,0.0636
227.7,C,4.00,4.50,0.10,28.850,0.2846
227.7,C,4.00,4.50,1.10,28.068,0.0010
227.7,C,4.00,4.50,1.70,26.515,0.0011
227.7,D,0.50,0.80,0.10,28.850,0.2850
227.7,D,0.50,0.80,1.10,27.403,0.0411
227.7,D,0.50,0.80,1.70,26.009,0.0636
228.85,A,4.00,2.00,0.10,28.850,0.3359
228.85,A,4.00,2.00,1.10,27.992,0.2067
228.85,A,4.00,2.00,1.70,26.055,0.1291
228.85,B,7.50,0.80,0.10,28.850,0.2850
228.85,B,7.50,0.80,1.10,27.375,0.0411
228.85,B,7.50,0.80,1.70,25.988,0.0636
228.85,C,4.00,4.50,0.10,28.850,0.2846
228.85,C,4.00,4.50,1.10,28.036,0.0010
228.85,C,4.00,4.50,1.70,26.491,0.0011
228.85,D,0.50,0.80,0.10,28.850,0.2850
228.85,D,0.50,0.80,1.10,27.375,0.0411
228.85,D,0.50,0.80,1.70,25.988,0.0636
230.0,A,4.00,2.00,0.10,28.850,0.3360
230.0,A,4.00,2.00,1.10,27.961,0.2067
230.0,A,4.00,2.00,1.70,26.034,0.1291
230.0,B,7.50,0.80,0.10,28.850,0.2850
230.0,B,7.50,0.80,1.10,27.348,0.0411
230.0,B,7.50,0.80,1.70,25.968,0.0636
230.0,C,4.00,4.50,0.10,28.850,0.2846
230.0,C,4.00,4.50,1.10,28.004,0.0010
230.0,C,4.00,4.50,1.70,26.466,0.0011
230.0,D,0.50,0.80,0.10,28.850,0.2850
230.0,D,0.50,0.80,1.10,27.348,0.0411
230.0,D,0.50,0.80,1.70,25.968,0.0636
231.15,A,4.00,2.00,0.10,28.850,0.3360
231.15,A,4.00,2.00,1.10,27.930,0.2068
231.15,A,4.00,2.00,1.70,26.014,0.1291
231.15,B,7.50,0.80,0.10,28.850,0.2851
231.15,B,7.50,0.80,1.10,27.321,0.0411
231.15,B,7.50,0.80,1.70,25.948,0.0636
231.15,C,4.00,4.50,0.10,28.850,0.2847
231.15,C,4.00,4.50,1.10,27.973,0.0010
231.15,C,4.00,4.50,1.70,26.442,0.0011
231.15,D,0.50,0.80,0.10,28.850,0.2851
231.15,D,0.50,0.80,1.10,27.321,0.0411
231.15,D,0.50,0.80,1.70,25.948,0.0636
232.3,A,4.00,2.00,0.10,28.850,0.3360
232.3,A,4.00,2.00,1.10,27.899,0.2068
232.3,A,4.00,2.00,1.70,25.993,0.1291
232.3,B,7.50,0.80,0.10,28.850,0.2851
232.3,B,7.50,0.80,1.10,27.294,0.0411
232.3,B,7.50,0.80,1.70,25.928,0.0636
232.3,C,4.00,4.50,0.10,28.850,0.2847
232.3,C,4.00,4.50,1.10,27.942,0.0010
232.3,C,4.00,4.50,1.70,26.418,0.0011
232.3,D,0.50,0.80,0.10,28.850,0.2851
232.3,D,0.50,0.80,1.10,27.294,0.0411
232.3,D,0.50,0.80,1.70,25.928,0.0636
233.45,A,4.00,2.00,0.10,28.850,0.3361
233.45,A,4.00,2.00,1.10,27.868,0.2068
233.45,A,4.00,2.00,1.70,25.973,0.1291
233.45,B,7.50,0.80,0.10,28.850,0.2851
233.45,B,7.50,0.80,1.10,27.268,0.0412
233.45,B,7.50,0.80,1.70,25.908,0.0636
233.45,C,4.00,4.50,0.10,28.850,0.2847
233.45,C,4.00,4.50,1.10,27.911,0.0010
233.45,C,4.00,4.50,1.70,26.394,0.0011
233.45,D,0.50,0.80,0.10,28.850,0.2851
233.45,D,0.50,0.80,1.10,27.268,0.0412
233.45,D,0.50,0.80,1.70,25.908,0.0636
234.6,A,4.00,2.00,0.10,28.850,0.3361
234.6,A,4.00,2.00,1.10,27.838,0.2068
234.6,A,4.00,2.00,1.70,25.953,0.1292
234.6,B,7.50,0.80,0.10,28.850,0.2851
234.6,B,7.50,0.80,1.10,27.241,0.0412
234.6,B,7.50,0.80,1.70,25.888,0.0636
234.6,C,4.00,4.50,0.10,28.850,0.2847
234.6,C,4.00,4.50,1.10,27.880,0.0010
234.6,C,4.00,4.50,1.70,26.371,0.0011
234.6,D,0.50,0.80,0.10,28.850,0.2851
234.6,D,0.50,0.80,1.10,27.241,0.0412
234.6,D,0.50,0.80,1.70,25.888,0.0636
235.75,A,4.00,2.00,0.10,28.850,0.3361
235.75,A,4.00,2.00,1.10,27.807,0.2068
235.75,A,4.00,2.00,1.70,25.932,0.1292
235.75,B,7.50,0.80,0.10,28.850,0.2852
235.75,B,7.50,0.80,1.10,27.215,0.0412
235.75,B,7.50,0.80,1.70,25.868,0.0636
235.75,C,4.00,4.50,0.10,28.850,0.2848
235.75,C,4.00,4.50,1.10,27.849,0.0010
235.75,C,4.00,4.50,1.70,26.347,0.0011
235.75,D,0.50,0.80,0.10,28.850,0.2852
235.75,D,0.50,0.80,1.10,27.215,0.0412
235.75,D,0.50,0.80,1.70,25.868,0.0636
236.9,A,4.00,2.00,0.10,28.850,0.3361
236.9,A,4.00,2.00,1.10,27.777,0.2069
236.9,A,4.00,2.00,1.70,25.913,0.1292
236.9,B,7.50,0.80,0.10,28.850,0.2852
236.9,B,7.50,0.80,1.10,27.189,0.0412
236.9,B,7.50,0.80,1.70,25.849,0.0636
236.9,C,4.00,4.50,0.10,28.850,0.2848
236.9,C,4.00,4.50,1.10,27.819,0.0010
236.9,C,4.00,4.50,1.70,26.324,0.0011
236.9,D,0.50,0.80,0.10,28.850,0.2852
236.9,D,0.50,0.80,1.10,27.189,0.0412
236.9,D,0.50,0.80,1.70,25.849,0.0636
238.05,A,4.00,2.00,0.10,28.850,0.3362
238.05,A,4.00,2.00,1.10,27.747,0.2069
238.05,A,4.00,2.00,1.70,25.893,0.1292
238.05,B,7.50,0.80,0.10,28.850,0.2852
238.05,B,7.50,0.80,1.10,27.163,0.0412
238.05,B,7.50,0.80,1.70,25.830,0.0636
238.05,C,4.00,4.50,0.10,28.850,0.2848
238.05,C,4.00,4.50,1.10,27.789,0.0010
238.05,C,4.00,4.50,1.70,26.301,0.0011
238.05,D,0.50,0.80,0.10,28.850,0.2852
238.05,D,0.50,0.80,1.10,27.163,0.0412
238.05,D,0.50,0.80,1.70,25.830,0.0636
239.2,A,4.00,2.00,0.10,28.850,0.3362
239.2,A,4.00,2.00,1.10,27.718,0.2069
239.2,A,4.00,2.00,1.70,25.873,0.1292
239.2,B,7.50,0.80,0.10,28.850,0.2852
239.2,B,7.50,0.80,1.10,27.137,0.0412
239.2,B,7.50,0.80,1.70,25.811,0.0636
239.2,C,4.00,4.50,0.10,28.850,0.2848
239.2,C,4.00,4.50,1.10,27.759,0.0010
239.2,C,4.00,4.50,1.70,26.278,0.0011
239.2,D,0.50,0.80,0.10,28.850,0.2852
239.2,D,0.50,0.80,1.10,27.137,0.0412
239.2,D,0.50,0.80,1.70,25.811,0.0636
240.35,A,4.00,2.00,0.10,28.850,0.3362
240.35,A,4.00,2.00,1.10,27.688,0.2069
240.35,A,4.00,2.00,1.70,25.854,0.1292
240.35,B,7.50,0.80,0.10,28.850,0.2852
240.35,B,7.50,0.80,1.10,27.111,0.0412
240.35,B,7.50,0.80,1.70,25.792,0.0636
240.35,C,4.00,4.50,0.10,28.850,0.2848
240.35,C,4.00,4.50,1.10,27.729,0.0010
240.35,C,4.00,4.50,1.70,26.255,0.0011
240.35,D,0.50,0.80,0.10,28.850,0.2852
240.35,D,0.50,0.80,1.10,27.111,0.0412
240.35,D,0.50,0.80,1.70,25.792,0.0636
241.5,A,4.00,2.00,0.10,28.850,0.3362
241.5,A,4.00,2.00,1.10,27.659,0.2069
241.5,A,4.00,2.00,1.70,25.835,0.1292
241.5,B,7.50,0.80,0.10,28.850,0.2853
241.5,B,7.50,0.80,1.10,27.086,0.0412
241.5,B,7.50,0.80,1.70,25.773,0.0636
241.5,C,4.00,4.50,0.10,28.850,0.2849
241.5,C,4.00,4.50,1.10,27.700,0.0010
241.5,C,4.00,4.50,1.70,26.233,0.0011
241.5,D,0.50,0.80,0.10,28.850,0.2853
241.5,D,0.50,0.80,1.10,27.086,0.0412
241.5,D,0.50,0.80,1.70,25.773,0.0636
242.65,A,4.00,2.00,0.10,28.850,0.3363
242.65,A,4.00,2.00,1.10,27.630,0.2069
242.65,A,4.00,2.00,1.70,25.815,0.1292
242.65,B,7.50,0.80,0.10,28.850,0.2853
242.65,B,7.50,0.80,1.10,27.060,0.0412
242.65,B,7.50,0.80,1.70,25.754,0.0636
242.65,C,4.00,4.50,0.10,28.850,0.2849
242.65,C,4.00,4.50,1.10,27.670,0.0010
242.65,C,4.00,4.50,1.70,26.210,0.0011
242.65,D,0.50,0.80,0.10,28.850,0.2853
242.65,D,0.50,0.80,1.10,27.060,0.0412
242.65,D,0.50,0.80,1.70,25.754,0.0636
243.8,A,4.00,2.00,0.10,28.850,0.3363
243.8,A,4.00,2.00,1.10,27.601,0.2069
243.8,A,4.00,2.00,1.70,25.796,0.1292
243.8,B,7.50,0.80,0.10,28.850,0.2853
243.8,B,7.50,0.80,1.10,27.035,0.0412
243.8,B,7.50,0.80,1.70,25.736,0.0636
243.8,C,4.00,4.50,0.10,28.850,0.2849
243.8,C,4.00,4.50,1.10,27.641,0.0010
243.8,C,4.00,4.50,1.70,26.188,0.0011
243.8,D,0.50,0.80,0.10,28.850,0.2853
243.8,D,0.50,0.80,1.10,27.035,0.0412
243.8,D,0.50,0.80,1.70,25.736,0.0636
244.95,A,4.00,2.00,0.10,28.850,0.3363
244.95,A,4.00,2.00,1.10,27.572,0.2070
244.95,A,4.00,2.00,1.70,25.778,0.1292
244.95,B,7.50,0.80,0.10,28.850,0.2853
244.95,B,7.50,0.80,1.10,27.010,0.0412
244.95,B,7.50,0.80,1.70,25.718,0.0636
244.95,C,4.00,4.50,0.10,28.850,0.2849
244.95,C,4.00,4.50,1.10,27.612,0.0010
244.95,C,4.00,4.50,1.70,26.166,0.0011
244.95,D,0.50,0.80,0.10,28.850,0.2853
244.95,D,0.50,0.80,1.10,27.010,0.0412
244.95,D,0.50,0.80,1.70,25.718,0.0636
246.1,A,4.00,2.00,0.10,28.850,0.3363
246.1,A,4.00,2.00,1.10,27.544,0.2070
246.1,A,4.00,2.00,1.70,25.759,0.1292
246.1,B,7.50,0.80,0.10,28.850,0.2853
246.1,B,7.50,0.80,1.10,26.985,0.0412
246.1,B,7.50,0.80,1.70,25.699,0.0636
246.1,C,4.00,4.50,0.10,28.850,0.2849
246.1,C,4.00,4.50,1.10,27.583,0.0010
246.1,C,4.00,4.50,1.70,26.145,0.0011
246.1,D,0.50,0.80,0.10,28.850,0.2853
246.1,D,0.50,0.80,1.10,26.985,0.0412
246.1,D,0.50,0.80,1.70,25.699,0.0636
247.25,A,4.00,2.00,0.10,28.850,0.3363
247.25,A,4.00,2.00,1.10,27.515,0.2070
247.25,A,4.00,2.00,1.70,25.740,0.1293
247.25,B,7.50,0.80,0.10,28.850,0.2854
247.25,B,7.50,0.80,1.10,26.961,0.0412
247.25,B,7.50,0.80,1.70,25.681,0.0636
247.25,C,4.00,4.50,0.10,28.850,0.2850
247.25,C,4.00,4.50,1.10,27.555,0.0010
247.25,C,4.00,4.50,1.70,26.123,0.0011
247.25,D,0.50,0.80,0.10,28.850,0.2854
247.25,D,0.50,0.80,1.10,26.961,0.0412
247.25,D,0.50,0.80,1.70,25.681,0.0636
248.4,A,4.00,2.00,0.10,28.850,0.3364
248.4,A,4.00,2.00,1.10,27.487,0.2070
248.4,A,4.00,2.00,1.70,25.722,0.1293
248.4,B,7.50,0.80,0.10,28.850,0.2854
248.4,B,7.50,0.80,1.10,26.936,0.0412
248.4,B,7.50,0.80,1.70,25.663,0.0636
248.4,C,4.00,4.50,0.10,28.850,0.2850
248.4,C,4.00,4.50,1.10,27.526,0.0010
248.4,C,4.00,4.50,1.70,26.101,0.0011
248.4,D,0.50,0.80,0.10,28.850,0.2854
248.4,D,0.50,0.80,1.10,26.936,0.0412
248.4,D,0.50,0.80,1.70,25.663,0.0636
249.55,A,4.00,2.00,0.10,28.850,0.3364
249.55,A,4.00,2.00,1.10,27.459,0.2070
249.55,A,4.00,2.00,1.70,25.704,0.1293
249.55,B,7.50,0.80,0.10,28.850,0.2854
249.55,B,7.50,0.80,1.10,26.912,0.0412
249.55,B,7.50,0.80,1.70,25.646,0.0637
249.55,C,4.00,4.50,0.10,28.850,0.2850
249.55,C,4.00,4.50,1.10,27.498,0.0010
249.55,C,4.00,4.50,1.70,26.080,0.0011
249.55,D,0.50,0.80,0.10,28.850,0.2854
249.55,D,0.50,0.80,1.10,26.912,0.0412
249.55,D,0.50,0.80,1.70,25.646,0.0637
250.7,A,4.00,2.00,0.10,28.850,0.3364
250.7,A,4.00,2.00,1.10,27.431,0.2070
250.7,A,4.00,2.00,1.70,25.686,0.1293
250.7,B,7.50,0.80,0.10,28.850,0.2854
250.7,B,7.50,0.80,1.10,26.888,0.0412
250.7,B,7.50,0.80,1.70,25.628,0.0637
250.7,C,4.00,4.50,0.10,28.850,0.2850
250.7,C,4.00,4.50,1.10,27.470,0.0010
250.7,C,4.00,4.50,1.70,26.059,0.0011
250.7,D,0.50,0.80,0.10,28.850,0.2854
250.7,D,0.50,0.80,1.10,26.888,0.0412
250.7,D,0.50,0.80,1.70,25.628,0.0637
251.85,A,4.00,2.00,0.10,28.850,0.3364
251.85,A,4.00,2.00,1.10,27.404,0.2070
251.85,A,4.00,2.00,1.70,25.668,0.1293
251.85,B,7.50,0.80,0.10,28.850,0.2854
251.85,B,7.50,0.80,1.10,26.864,0.0412
251.85,B,7.50,0.80,1.70,25.611,0.0637
251.85,C,4.00,4.50,0.10,28.850,0.2850
251.85,C,4.00,4.50,1.10,27.442,0.0010
251.85,C,4.00,4.50,1.70,26.038,0.0011
251.85,D,0.50,0.80,0.10,28.850,0.2854
251.85,D,0.50,0.80,1.10,26.864,0.0412
251.85,D,0.50,0.80,1.70,25.611,0.0637
253.0,A,4.00,2.00,0.10,28.850,0.3364
253.0,A,4.00,2.00,1.10,27.376,0.2070
253.0,A,4.00,2.00,1.70,25.650,0.1293
253.0,B,7.50,0.80,0.10,28.850,0.2854
253.0,B,7.50,0.80,1.10,26.840,0.0412
253.0,B,7.50,0.80,1.70,25.593,0.0637
253.0,C,4.00,4.50,0.10,28.850,0.2850
253.0,C,4.00,4.50,1.10,27.414,0.0010
253.0,C,4.00,4.50,1.70,26.017,0.0011
253.0,D,0.50,0.80,0.10,28.850,0.2854
253.0,D,0.50,0.80,1.10,26.840,0.0412
253.0,D,0.50,0.80,1.70,25.593,0.0637
254.15,A,4.00,2.00,0.10,28.850,0.3365
254.15,A,4.00,2.00,1.10,27.349,0.2070
254.15,A,4.00,2.00,1.70,25.632,0.1293
254.15,B,7.50,0.80,0.10,28.850,0.2855
254.15,B,7.50,0.80,1.10,26.816,0.0412
254.15,B,7.50,0.80,1.70,25.576,0.0637
254.15,C,4.00,4.50,0.10,28.850,0.2850
254.15,C,4.00,4.50,1.10,27.387,0.0010
254.15,C,4.00,4.50,1.70,25.997,0.0011
254.15,D,0.50,0.80,0.10,28.850,0.2855
254.15,D,0.50,0.80,1.10,26.816,0.0412
254.15,D,0.50,0.80,1.70,25.576,0.0637
255.3,A,4.00,2.00,0.10,28.850,0.3365
255.3,A,4.00,2.00,1.10,27.322,0.2071
255.3,A,4.00,2.00,1.70,25.615,0.1293
255.3,B,7.50,0.80,0.10,28.850,0.2855
255.3,B,7.50,0.80,1.10,26.793,0.0412
255.3,B,7.50,0.80,1.70,25.559,0.0637
255.3,C,4.00,4.50,0.10,28.850,0.2851
255.3,C,4.00,4.50,1.10,27.360,0.0010
255.3,C,4.00,4.50,1.70,25.976,0.0011
255.3,D,0.50,0.80,0.10,28.850,0.2855
255.3,D,0.50,0.80,1.10,26.793,0.0412
255.3,D,0.50,0.80,1.70,25.559,0.0637
256.45,A,4.00,2.00,0.10,28.850,0.3365
256.45,A,4.00,2.00,1.10,27.295,0.2071
256.45,A,4.00,2.00,1.70,25.598,0.1293
256.45,B,7.50,0.80,0.10,28.850,0.2855
256.45,B,7.50,0.80,1.10,26.769,0.0412
256.45,B,7.50,0.80,1.70,25.542,0.0637
256.45,C,4.00,4.50,0.10,28.850,0.2851
256.45,C,4.00,4.50,1.10,27.333,0.0010
256.45,C,4.00,4.50,1.70,25.956,0.0011
256.45,D,0.50,0.80,0.10,28.850,0.2855
256.45,D,0.50,0.80,1.10,26.769,0.0412
256.45,D,0.50,0.80,1.70,25.542,0.0637
257.6,A,4.00,2.00,0.10,28.850,0.3365
257.6,A,4.00,2.00,1.10,27.269,0.2071
257.6,A,4.00,2.00,1.70,25.580,0.1293
257.6,B,7.50,0.80,0.10,28.850,0.2855
257.6,B,7.50,0.80,1.10,26.746,0.0412
257.6,B,7.50,0.80,1.70,25.526,0.0637
257.6,C,4.00,4.50,0.10,28.850,0.2851
257.6,C,4.00,4.50,1.10,27.306,0.0010
257.6,C,4.00,4.50,1.70,25.936,0.0011
257.6,D,0.50,0.80,0.10,28.850,0.2855
257.6,D,0.50,0.80,1.10,26.746,0.0412
257.6,D,0.50,0.80,1.70,25.526,0.0637
258.75,A,4.00,2.00,0.10,28.850,0.3365
258.75,A,4.00,2.00,1.10,27.242,0.2071
258.75,A,4.00,2.00,1.70,25.563,0.1293
258.75,B,7.50,0.80,0.10,28.850,0.2855
258.75,B,7.50,0.80,1.10,26.723,0.0412
258.75,B,7.50,0.80,1.70,25.509,0.0637
258.75,C,4.00,4.50,0.10,28.850,0.2851
258.75,C,4.00,4.50,1.10,27.279,0.0010
258.75,C,4.00,4.50,1.70,25.916,0.0011
258.75,D,0.50,0.80,0.10,28.850,0.2855
258.75,D,0.50,0.80,1.10,26.723,0.0412
258.75,D,0.50,0.80,1.70,25.509,0.0637
259.9,A,4.00,2.00,0.10,28.850,0.3365
259.9,A,4.00,2.00,1.10,27.216,0.2071
259.9,A,4.00,2.00,1.70,25.546,0.1293
259.9,B,7.50,0.80,0.10,28.850,0.2855
259.9,B,7.50,0.80,1.10,26.700,0.0412
259.9,B,7.50,0.80,1.70,25.492,0.0637
259.9,C,4.00,4.50,0.10,28.850,0.2851
259.9,C,4.00,4.50,1.10,27.252,0.0010
259.9,C,4.00,4.50,1.70,25.896,0.0011
259.9,D,0.50,0.80,0.10,28.850,0.2855
259.9,D,0.50,0.80,1.10,26.700,0.0412
259.9,D,0.50,0.80,1.70,25.492,0.0637
261.05,A,4.00,2.00,0.10,28.850,0.3365
261.05,A,4.00,2.00,1.10,27.190,0.2071
261.05,A,4.00,2.00,1.70,25.530,0.1293
