t_s,point,ue_x,ue_y,z,T_C,U_mag
842.98,C,4.00,4.50,1.70,20.842,0.6653
842.98,D,0.50,0.80,0.10,22.232,0.2400
842.98,D,0.50,0.80,1.10,21.948,0.1684
842.98,D,0.50,0.80,1.70,22.151,0.0536
843.87,A,4.00,2.00,0.10,22.428,0.1489
843.87,A,4.00,2.00,1.10,21.842,0.0308
843.87,A,4.00,2.00,1.70,21.888,0.1020
843.87,B,7.50,0.80,0.10,22.226,0.2322
843.87,B,7.50,0.80,1.10,21.992,0.1817
843.87,B,7.50,0.80,1.70,22.160,0.0708
843.87,C,4.00,4.50,0.10,22.124,0.2960
843.87,C,4.00,4.50,1.10,21.557,0.3834
843.87,C,4.00,4.50,1.70,20.846,0.6640
843.87,D,0.50,0.80,0.10,22.232,0.2399
843.87,D,0.50,0.80,1.10,21.948,0.1684
843.87,D,0.50,0.80,1.70,22.151,0.0536
844.75,A,4.00,2.00,0.10,22.428,0.1489
844.75,A,4.00,2.00,1.10,21.842,0.0308
844.75,A,4.00,2.00,1.70,21.888,0.1020
844.75,B,7.50,0.80,0.10,22.227,0.2323
844.75,B,7.50,0.80,1.10,21.992,0.1817
844.75,B,7.50,0.80,1.70,22.160,0.0707
844.75,C,4.00,4.50,0.10,22.124,0.2961
844.75,C,4.00,4.50,1.10,21.559,0.3829
844.75,C,4.00,4.50,1.70,20.849,0.6626
844.75,D,0.50,0.80,0.10,22.231,0.2398
844.75,D,0.50,0.80,1.10,21.948,0.1685
844.75,D,0.50,0.80,1.70,22.150,0.0536
845.64,A,4.00,2.00,0.10,22.427,0.1489
845.64,A,4.00,2.00,1.10,21.842,0.0308
845.64,A,4.00,2.00,1.70,21.888,0.1019
845.64,B,7.50,0.80,0.10,22.227,0.2324
845.64,B,7.50,0.80,1.10,21.991,0.1816
845.64,B,7.50,0.80,1.70,22.161,0.0705
845.64,C,4.00,4.50,0.10,22.124,0.2962
845.64,C,4.00,4.50,1.10,21.561,0.3823
845.64,C,4.00,4.50,1.70,20.854,0.6611
845.64,D,0.50,0.80,0.10,22.230,0.2396
845.64,D,0.50,0.80,1.10,21.948,0.1687
845.64,D,0.50,0.80,1.70,22.149,0.0537
846.52,A,4.00,2.00,0.10,22.427,0.1489
846.52,A,4.00,2.00,1.10,21.842,0.0308
846.52,A,4.00,2.00,1.70,21.888,0.1019
846.52,B,7.50,0.80,0.10,22.228,0.2326
846.52,B,7.50,0.80,1.10,21.991,0.1814
846.52,B,7.50,0.80,1.70,22.161,0.0702
846.52,C,4.00,4.50,0.10,22.124,0.2963
846.52,C,4.00,4.50,1.10,21.563,0.3816
846.52,C,4.00,4.50,1.70,20.858,0.6594
846.52,D,0.50,0.80,0.10,22.230,0.2395
846.52,D,0.50,0.80,1.10,21.948,0.1690
846.52,D,0.50,0.80,1.70,22.149,0.0539
847.41,A,4.00,2.00,0.10,22.427,0.1489
847.41,A,4.00,2.00,1.10,21.842,0.0308
847.41,A,4.00,2.00,1.70,21.887,0.1018
847.41,B,7.50,0.80,0.10,22.228,0.2328
847.41,B,7.50,0.80,1.10,21.990,0.1812
847.41,B,7.50,0.80,1.70,22.161,0.0697
847.41,C,4.00,4.50,0.10,22.124,0.2964
847.41,C,4.00,4.50,1.10,21.566,0.3809
847.41,C,4.00,4.50,1.70,20.863,0.6577
847.41,D,0.50,0.80,0.10,22.229,0.2393
847.41,D,0.50,0.80,1.10,21.948,0.1694
847.41,D,0.50,0.80,1.70,22.149,0.0541
848.30,A,4.00,2.00,0.10,22.427,0.1489
848.30,A,4.00,2.00,1.10,21.842,0.0308
848.30,A,4.00,2.00,1.70,21.887,0.1017
848.30,B,7.50,0.80,0.10,22.229,0.2330
848.30,B,7.50,0.80,1.10,21.988,0.1810
848.30,B,7.50,0.80,1.70,22.161,0.0692
848.30,C,4.00,4.50,0.10,22.124,0.2964
848.30,C,4.00,4.50,1.10,21.568,0.3801
848.30,C,4.00,4.50,1.70,20.867,0.6560
848.30,D,0.50,0.80,0.10,22.229,0.2391
848.30,D,0.50,0.80,1.10,21.949,0.1698
848.30,D,0.50,0.80,1.70,22.148,0.0544
849.18,A,4.00,2.00,0.10,22.427,0.1489
849.18,A,4.00,2.00,1.10,21.842,0.0308
849.18,A,4.00,2.00,1.70,21.887,0.1017
849.18,B,7.50,0.80,0.10,22.229,0.2332
849.18,B,7.50,0.80,1.10,21.987,0.1807
849.18,B,7.50,0.80,1.70,22.160,0.0687
849.18,C,4.00,4.50,0.10,22.124,0.2964
849.18,C,4.00,4.50,1.10,21.570,0.3793
849.18,C,4.00,4.50,1.70,20.872,0.6543
849.18,D,0.50,0.80,0.10,22.228,0.2389
849.18,D,0.50,0.80,1.10,21.950,0.1703
849.18,D,0.50,0.80,1.70,22.148,0.0547
850.07,A,4.00,2.00,0.10,22.427,0.1489
850.07,A,4.00,2.00,1.10,21.841,0.0308
850.07,A,4.00,2.00,1.70,21.887,0.1016
850.07,B,7.50,0.80,0.10,22.229,0.2334
850.07,B,7.50,0.80,1.10,21.985,0.1804
850.07,B,7.50,0.80,1.70,22.160,0.0681
850.07,C,4.00,4.50,0.10,22.124,0.2965
850.07,C,4.00,4.50,1.10,21.573,0.3785
850.07,C,4.00,4.50,1.70,20.876,0.6527
850.07,D,0.50,0.80,0.10,22.228,0.2388
850.07,D,0.50,0.80,1.10,21.951,0.1708
850.07,D,0.50,0.80,1.70,22.148,0.0551
850.96,A,4.00,2.00,0.10,22.427,0.1489
850.96,A,4.00,2.00,1.10,21.841,0.0308
850.96,A,4.00,2.00,1.70,21.887,0.1015
850.96,B,7.50,0.80,0.10,22.229,0.2336
850.96,B,7.50,0.80,1.10,21.984,0.1801
850.96,B,7.50,0.80,1.70,22.160,0.0675
850.96,C,4.00,4.50,0.10,22.124,0.2965
850.96,C,4.00,4.50,1.10,21.575,0.3778
850.96,C,4.00,4.50,1.70,20.880,0.6511
850.96,D,0.50,0.80,0.10,22.228,0.2386
850.96,D,0.50,0.80,1.10,21.953,0.1713
850.96,D,0.50,0.80,1.70,22.148,0.0555
851.84,A,4.00,2.00,0.10,22.427,0.1489
851.84,A,4.00,2.00,1.10,21.841,0.0308
851.84,A,4.00,2.00,1.70,21.886,0.1015
851.84,B,7.50,0.80,0.10,22.229,0.2338
851.84,B,7.50,0.80,1.10,21.982,0.1798
851.84,B,7.50,0.80,1.70,22.159,0.0669
851.84,C,4.00,4.50,0.10,22.125,0.2966
851.84,C,4.00,4.50,1.10,21.577,0.3770
851.84,C,4.00,4.50,1.70,20.884,0.6498
851.84,D,0.50,0.80,0.10,22.228,0.2384
851.84,D,0.50,0.80,1.10,21.954,0.1718
851.84,D,0.50,0.80,1.70,22.148,0.0559
852.73,A,4.00,2.00,0.10,22.427,0.1489
852.73,A,4.00,2.00,1.10,21.841,0.0307
852.73,A,4.00,2.00,1.70,21.886,0.1014
852.73,B,7.50,0.80,0.10,22.229,0.2340
852.73,B,7.50,0.80,1.10,21.981,0.1794
852.73,B,7.50,0.80,1.70,22.159,0.0662
852.73,C,4.00,4.50,0.10,22.125,0.2967
852.73,C,4.00,4.50,1.10,21.580,0.3763
852.73,C,4.00,4.50,1.70,20.888,0.6485
852.73,D,0.50,0.80,0.10,22.227,0.2383
852.73,D,0.50,0.80,1.10,21.955,0.1723
852.73,D,0.50,0.80,1.70,22.148,0.0563
853.62,A,4.00,2.00,0.10,22.427,0.1489
853.62,A,4.00,2.00,1.10,21.841,0.0307
853.62,A,4.00,2.00,1.70,21.886,0.1013
853.62,B,7.50,0.80,0.10,22.229,0.2341
853.62,B,7.50,0.80,1.10,21.979,0.1791
853.62,B,7.50,0.80,1.70,22.158,0.0657
853.62,C,4.00,4.50,0.10,22.125,0.2970
853.62,C,4.00,4.50,1.10,21.582,0.3756
853.62,C,4.00,4.50,1.70,20.890,0.6475
853.62,D,0.50,0.80,0.10,22.227,0.2382
853.62,D,0.50,0.80,1.10,21.957,0.1727
853.62,D,0.50,0.80,1.70,22.148,0.0567
854.50,A,4.00,2.00,0.10,22.427,0.1489
854.50,A,4.00,2.00,1.10,21.841,0.0307
854.50,A,4.00,2.00,1.70,21.886,0.1013
854.50,B,7.50,0.80,0.10,22.228,0.2343
854.50,B,7.50,0.80,1.10,21.977,0.1787
854.50,B,7.50,0.80,1.70,22.157,0.0651
854.50,C,4.00,4.50,0.10,22.125,0.2974
854.50,C,4.00,4.50,1.10,21.584,0.3750
854.50,C,4.00,4.50,1.70,20.893,0.6467
854.50,D,0.50,0.80,0.10,22.227,0.2381
854.50,D,0.50,0.80,1.10,21.958,0.1731
854.50,D,0.50,0.80,1.70,22.149,0.0571
855.39,A,4.00,2.00,0.10,22.427,0.1488
855.39,A,4.00,2.00,1.10,21.841,0.0307
855.39,A,4.00,2.00,1.70,21.886,0.1012
855.39,B,7.50,0.80,0.10,22.228,0.2344
855.39,B,7.50,0.80,1.10,21.976,0.1785
855.39,B,7.50,0.80,1.70,22.157,0.0646
855.39,C,4.00,4.50,0.10,22.125,0.2978
855.39,C,4.00,4.50,1.10,21.585,0.3745
855.39,C,4.00,4.50,1.70,20.894,0.6461
855.39,D,0.50,0.80,0.10,22.227,0.2380
855.39,D,0.50,0.80,1.10,21.959,0.1734
855.39,D,0.50,0.80,1.70,22.149,0.0574
856.28,A,4.00,2.00,0.10,22.427,0.1488
856.28,A,4.00,2.00,1.10,21.840,0.0306
856.28,A,4.00,2.00,1.70,21.885,0.1011
856.28,B,7.50,0.80,0.10,22.228,0.2345
856.28,B,7.50,0.80,1.10,21.974,0.1782
856.28,B,7.50,0.80,1.70,22.156,0.0642
856.28,C,4.00,4.50,0.10,22.124,0.2983
856.28,C,4.00,4.50,1.10,21.587,0.3740
856.28,C,4.00,4.50,1.70,20.895,0.6457
856.28,D,0.50,0.80,0.10,22.227,0.2379
856.28,D,0.50,0.80,1.10,21.960,0.1737
856.28,D,0.50,0.80,1.70,22.149,0.0577
857.16,A,4.00,2.00,0.10,22.426,0.1487
857.16,A,4.00,2.00,1.10,21.840,0.0306
857.16,A,4.00,2.00,1.70,21.885,0.1011
857.16,B,7.50,0.80,0.10,22.228,0.2346
857.16,B,7.50,0.80,1.10,21.973,0.1780
857.16,B,7.50,0.80,1.70,22.155,0.0638
857.16,C,4.00,4.50,0.10,22.124,0.2987
857.16,C,4.00,4.50,1.10,21.588,0.3737
857.16,C,4.00,4.50,1.70,20.895,0.6456
857.16,D,0.50,0.80,0.10,22.227,0.2379
857.16,D,0.50,0.80,1.10,21.961,0.1739
857.16,D,0.50,0.80,1.70,22.150,0.0580
858.05,A,4.00,2.00,0.10,22.426,0.1486
858.05,A,4.00,2.00,1.10,21.840,0.0305
858.05,A,4.00,2.00,1.70,21.885,0.1010
858.05,B,7.50,0.80,0.10,22.227,0.2346
858.05,B,7.50,0.80,1.10,21.972,0.1779
858.05,B,7.50,0.80,1.70,22.155,0.0635
858.05,C,4.00,4.50,0.10,22.124,0.2992
858.05,C,4.00,4.50,1.10,21.589,0.3734
858.05,C,4.00,4.50,1.70,20.895,0.6458
858.05,D,0.50,0.80,0.10,22.227,0.2379
858.05,D,0.50,0.80,1.10,21.962,0.1740
858.05,D,0.50,0.80,1.70,22.150,0.0582
858.94,A,4.00,2.00,0.10,22.426,0.1485
858.94,A,4.00,2.00,1.10,21.840,0.0305
858.94,A,4.00,2.00,1.70,21.885,0.1010
858.94,B,7.50,0.80,0.10,22.227,0.2347
858.94,B,7.50,0.80,1.10,21.971,0.1778
858.94,B,7.50,0.80,1.70,22.154,0.0633
858.94,C,4.00,4.50,0.10,22.124,0.2996
858.94,C,4.00,4.50,1.10,21.589,0.3733
858.94,C,4.00,4.50,1.70,20.894,0.6461
858.94,D,0.50,0.80,0.10,22.227,0.2379
858.94,D,0.50,0.80,1.10,21.962,0.1740
858.94,D,0.50,0.80,1.70,22.150,0.0583
859.82,A,4.00,2.00,0.10,22.425,0.1483
859.82,A,4.00,2.00,1.10,21.840,0.0304
859.82,A,4.00,2.00,1.70,21.885,0.1010
859.82,B,7.50,0.80,0.10,22.227,0.2347
859.82,B,7.50,0.80,1.10,21.971,0.1779
859.82,B,7.50,0.80,1.70,22.154,0.0632
859.82,C,4.00,4.50,0.10,22.124,0.3000
859.82,C,4.00,4.50,1.10,21.589,0.3733
859.82,C,4.00,4.50,1.70,20.892,0.6467
859.82,D,0.50,0.80,0.10,22.227,0.2379
859.82,D,0.50,0.80,1.10,21.962,0.1740
859.82,D,0.50,0.80,1.70,22.151,0.0584
860.71,A,4.00,2.00,0.10,22.425,0.1482
860.71,A,4.00,2.00,1.10,21.840,0.0304
860.71,A,4.00,2.00,1.70,21.884,0.1009
860.71,B,7.50,0.80,0.10,22.227,0.2346
860.71,B,7.50,0.80,1.10,21.971,0.1780
860.71,B,7.50,0.80,1.70,22.154,0.0632
860.71,C,4.00,4.50,0.10,22.123,0.3004
860.71,C,4.00,4.50,1.10,21.589,0.3733
860.71,C,4.00,4.50,1.70,20.890,0.6475
860.71,D,0.50,0.80,0.10,22.227,0.2380
860.71,D,0.50,0.80,1.10,21.962,0.1738
860.71,D,0.50,0.80,1.70,22.151,0.0584
861.60,A,4.00,2.00,0.10,22.424,0.1481
861.60,A,4.00,2.00,1.10,21.840,0.0303
861.60,A,4.00,2.00,1.70,21.884,0.1009
861.60,B,7.50,0.80,0.10,22.226,0.2346
861.60,B,7.50,0.80,1.10,21.971,0.1781
861.60,B,7.50,0.80,1.70,22.153,0.0632
861.60,C,4.00,4.50,0.10,22.123,0.3006
861.60,C,4.00,4.50,1.10,21.589,0.3735
861.60,C,4.00,4.50,1.70,20.888,0.6484
861.60,D,0.50,0.80,0.10,22.227,0.2380
861.60,D,0.50,0.80,1.10,21.962,0.1736
861.60,D,0.50,0.80,1.70,22.151,0.0583
862.48,A,4.00,2.00,0.10,22.424,0.1479
862.48,A,4.00,2.00,1.10,21.839,0.0303
862.48,A,4.00,2.00,1.70,21.884,0.1009
862.48,B,7.50,0.80,0.10,22.226,0.2345
862.48,B,7.50,0.80,1.10,21.971,0.1784
862.48,B,7.50,0.80,1.70,22.153,0.0634
862.48,C,4.00,4.50,0.10,22.123,0.3009
862.48,C,4.00,4.50,1.10,21.588,0.3738
862.48,C,4.00,4.50,1.70,20.885,0.6495
862.48,D,0.50,0.80,0.10,22.226,0.2381
862.48,D,0.50,0.80,1.10,21.961,0.1733
862.48,D,0.50,0.80,1.70,22.151,0.0581
863.37,A,4.00,2.00,0.10,22.423,0.1478
863.37,A,4.00,2.00,1.10,21.839,0.0302
863.37,A,4.00,2.00,1.70,21.884,0.1009
863.37,B,7.50,0.80,0.10,22.226,0.2344
863.37,B,7.50,0.80,1.10,21.972,0.1787
863.37,B,7.50,0.80,1.70,22.153,0.0636
863.37,C,4.00,4.50,0.10,22.122,0.3010
863.37,C,4.00,4.50,1.10,21.587,0.3741
863.37,C,4.00,4.50,1.70,20.882,0.6506
863.37,D,0.50,0.80,0.10,22.226,0.2382
863.37,D,0.50,0.80,1.10,21.961,0.1729
863.37,D,0.50,0.80,1.70,22.151,0.0579
864.25,A,4.00,2.00,0.10,22.423,0.1477
864.25,A,4.00,2.00,1.10,21.839,0.0302
864.25,A,4.00,2.00,1.70,21.884,0.1009
864.25,B,7.50,0.80,0.10,22.227,0.2344
864.25,B,7.50,0.80,1.10,21.973,0.1790
864.25,B,7.50,0.80,1.70,22.153,0.0639
864.25,C,4.00,4.50,0.10,22.122,0.3011
864.25,C,4.00,4.50,1.10,21.586,0.3745
864.25,C,4.00,4.50,1.70,20.879,0.6518
864.25,D,0.50,0.80,0.10,22.226,0.2384
864.25,D,0.50,0.80,1.10,21.960,0.1725
864.25,D,0.50,0.80,1.70,22.151,0.0576
865.14,A,4.00,2.00,0.10,22.423,0.1476
865.14,A,4.00,2.00,1.10,21.839,0.0301
865.14,A,4.00,2.00,1.70,21.884,0.1010
865.14,B,7.50,0.80,0.10,22.227,0.2343
865.14,B,7.50,0.80,1.10,21.974,0.1794
865.14,B,7.50,0.80,1.70,22.153,0.0642
865.14,C,4.00,4.50,0.10,22.122,0.3011
865.14,C,4.00,4.50,1.10,21.585,0.3749
865.14,C,4.00,4.50,1.70,20.876,0.6531
865.14,D,0.50,0.80,0.10,22.225,0.2385
865.14,D,0.50,0.80,1.10,21.958,0.1720
865.14,D,0.50,0.80,1.70,22.151,0.0573
866.03,A,4.00,2.00,0.10,22.422,0.1475
866.03,A,4.00,2.00,1.10,21.839,0.0301
866.03,A,4.00,2.00,1.70,21.884,0.1010
866.03,B,7.50,0.80,0.10,22.227,0.2342
866.03,B,7.50,0.80,1.10,21.975,0.1798
866.03,B,7.50,0.80,1.70,22.153,0.0646
866.03,C,4.00,4.50,0.10,22.122,0.3011
866.03,C,4.00,4.50,1.10,21.584,0.3754
866.03,C,4.00,4.50,1.70,20.872,0.6542
866.03,D,0.50,0.80,0.10,22.224,0.2386
866.03,D,0.50,0.80,1.10,21.957,0.1715
866.03,D,0.50,0.80,1.70,22.151,0.0570
866.91,A,4.00,2.00,0.10,22.422,0.1474
866.91,A,4.00,2.00,1.10,21.839,0.0300
866.91,A,4.00,2.00,1.70,21.884,0.1010
866.91,B,7.50,0.80,0.10,22.228,0.2341
866.91,B,7.50,0.80,1.10,21.976,0.1803
866.91,B,7.50,0.80,1.70,22.153,0.0650
866.91,C,4.00,4.50,0.10,22.122,0.3010
866.91,C,4.00,4.50,1.10,21.583,0.3758
866.91,C,4.00,4.50,1.70,20.870,0.6553
866.91,D,0.50,0.80,0.10,22.224,0.2387
866.91,D,0.50,0.80,1.10,21.956,0.1709
866.91,D,0.50,0.80,1.70,22.151,0.0567
867.80,A,4.00,2.00,0.10,22.422,0.1473
867.80,A,4.00,2.00,1.10,21.839,0.0300
867.80,A,4.00,2.00,1.70,21.884,0.1010
867.80,B,7.50,0.80,0.10,22.228,0.2341
867.80,B,7.50,0.80,1.10,21.978,0.1807
867.80,B,7.50,0.80,1.70,22.154,0.0655
867.80,C,4.00,4.50,0.10,22.121,0.3008
867.80,C,4.00,4.50,1.10,21.582,0.3762
867.80,C,4.00,4.50,1.70,20.867,0.6563
867.80,D,0.50,0.80,0.10,22.223,0.2388
867.80,D,0.50,0.80,1.10,21.954,0.1704
867.80,D,0.50,0.80,1.70,22.150,0.0563
868.69,A,4.00,2.00,0.10,22.422,0.1472
868.69,A,4.00,2.00,1.10,21.839,0.0300
868.69,A,4.00,2.00,1.70,21.884,0.1011
868.69,B,7.50,0.80,0.10,22.229,0.2341
868.69,B,7.50,0.80,1.10,21.979,0.1811
868.69,B,7.50,0.80,1.70,22.154,0.0659
868.69,C,4.00,4.50,0.10,22.121,0.3006
868.69,C,4.00,4.50,1.10,21.581,0.3766
868.69,C,4.00,4.50,1.70,20.865,0.6572
868.69,D,0.50,0.80,0.10,22.222,0.2388
868.69,D,0.50,0.80,1.10,21.953,0.1699
868.69,D,0.50,0.80,1.70,22.150,0.0560
869.57,A,4.00,2.00,0.10,22.422,0.1471
869.57,A,4.00,2.00,1.10,21.839,0.0299
869.57,A,4.00,2.00,1.70,21.884,0.1011
869.57,B,7.50,0.80,0.10,22.229,0.2341
869.57,B,7.50,0.80,1.10,21.980,0.1814
869.57,B,7.50,0.80,1.70,22.155,0.0663
869.57,C,4.00,4.50,0.10,22.121,0.3003
869.57,C,4.00,4.50,1.10,21.580,0.3770
869.57,C,4.00,4.50,1.70,20.863,0.6579
869.57,D,0.50,0.80,0.10,22.221,0.2389
869.57,D,0.50,0.80,1.10,21.951,0.1694
869.57,D,0.50,0.80,1.70,22.149,0.0557
870.46,A,4.00,2.00,0.10,22.422,0.1471
870.46,A,4.00,2.00,1.10,21.839,0.0299
870.46,A,4.00,2.00,1.70,21.884,0.1011
870.46,B,7.50,0.80,0.10,22.230,0.2341
870.46,B,7.50,0.80,1.10,21.982,0.1817
870.46,B,7.50,0.80,1.70,22.156,0.0666
870.46,C,4.00,4.50,0.10,22.121,0.3000
870.46,C,4.00,4.50,1.10,21.579,0.3772
870.46,C,4.00,4.50,1.70,20.862,0.6584
870.46,D,0.50,0.80,0.10,22.220,0.2389
870.46,D,0.50,0.80,1.10,21.950,0.1690
870.46,D,0.50,0.80,1.70,22.149,0.0554
871.35,A,4.00,2.00,0.10,22.422,0.1470
871.35,A,4.00,2.00,1.10,21.839,0.0299
871.35,A,4.00,2.00,1.70,21.884,0.1012
871.35,B,7.50,0.80,0.10,22.231,0.2342
871.35,B,7.50,0.80,1.10,21.983,0.1820
871.35,B,7.50,0.80,1.70,22.156,0.0669
871.35,C,4.00,4.50,0.10,22.121,0.2997
871.35,C,4.00,4.50,1.10,21.579,0.3774
871.35,C,4.00,4.50,1.70,20.861,0.6586
871.35,D,0.50,0.80,0.10,22.219,0.2388
871.35,D,0.50,0.80,1.10,21.948,0.1686
871.35,D,0.50,0.80,1.70,22.148,0.0552
872.23,A,4.00,2.00,0.10,22.422,0.1470
872.23,A,4.00,2.00,1.10,21.839,0.0299
872.23,A,4.00,2.00,1.70,21.884,0.1012
872.23,B,7.50,0.80,0.10,22.232,0.2343
872.23,B,7.50,0.80,1.10,21.983,0.1821
872.23,B,7.50,0.80,1.70,22.157,0.0671
872.23,C,4.00,4.50,0.10,22.121,0.2993
872.23,C,4.00,4.50,1.10,21.579,0.3775
872.23,C,4.00,4.50,1.70,20.861,0.6587
872.23,D,0.50,0.80,0.10,22.218,0.2388
872.23,D,0.50,0.80,1.10,21.947,0.1684
872.23,D,0.50,0.80,1.70,22.147,0.0550
873.12,A,4.00,2.00,0.10,22.422,0.1470
873.12,A,4.00,2.00,1.10,21.839,0.0299
873.12,A,4.00,2.00,1.70,21.884,0.1012
873.12,B,7.50,0.80,0.10,22.233,0.2345
873.12,B,7.50,0.80,1.10,21.984,0.1823
873.12,B,7.50,0.80,1.70,22.157,0.0671
873.12,C,4.00,4.50,0.10,22.121,0.2989
873.12,C,4.00,4.50,1.10,21.579,0.3775
873.12,C,4.00,4.50,1.70,20.862,0.6585
873.12,D,0.50,0.80,0.10,22.217,0.2387
873.12,D,0.50,0.80,1.10,21.946,0.1682
873.12,D,0.50,0.80,1.70,22.147,0.0549
874.01,A,4.00,2.00,0.10,22.422,0.1470
874.01,A,4.00,2.00,1.10,21.839,0.0298
874.01,A,4.00,2.00,1.70,21.884,0.1013
874.01,B,7.50,0.80,0.10,22.234,0.2347
874.01,B,7.50,0.80,1.10,21.984,0.1823
874.01,B,7.50,0.80,1.70,22.158,0.0671
874.01,C,4.00,4.50,0.10,22.120,0.2986
874.01,C,4.00,4.50,1.10,21.580,0.3773
874.01,C,4.00,4.50,1.70,20.863,0.6581
874.01,D,0.50,0.80,0.10,22.216,0.2385
874.01,D,0.50,0.80,1.10,21.946,0.1682
874.01,D,0.50,0.80,1.70,22.146,0.0549
874.89,A,4.00,2.00,0.10,22.422,0.1470
874.89,A,4.00,2.00,1.10,21.839,0.0298
874.89,A,4.00,2.00,1.70,21.884,0.1013
874.89,B,7.50,0.80,0.10,22.235,0.2349
874.89,B,7.50,0.80,1.10,21.984,0.1822
874.89,B,7.50,0.80,1.70,22.159,0.0670
874.89,C,4.00,4.50,0.10,22.120,0.2982
874.89,C,4.00,4.50,1.10,21.581,0.3771
874.89,C,4.00,4.50,1.70,20.865,0.6574
874.89,D,0.50,0.80,0.10,22.215,0.2383
874.89,D,0.50,0.80,1.10,21.945,0.1683
874.89,D,0.50,0.80,1.70,22.145,0.0549
875.78,A,4.00,2.00,0.10,22.422,0.1471
875.78,A,4.00,2.00,1.10,21.839,0.0298
875.78,A,4.00,2.00,1.70,21.884,0.1013
875.78,B,7.50,0.80,0.10,22.236,0.2352
875.78,B,7.50,0.80,1.10,21.984,0.1821
875.78,B,7.50,0.80,1.70,22.159,0.0667
875.78,C,4.00,4.50,0.10,22.120,0.2979
875.78,C,4.00,4.50,1.10,21.582,0.3767
875.78,C,4.00,4.50,1.70,20.867,0.6566
875.78,D,0.50,0.80,0.10,22.214,0.2381
875.78,D,0.50,0.80,1.10,21.945,0.1685
875.78,D,0.50,0.80,1.70,22.145,0.0551
876.67,A,4.00,2.00,0.10,22.423,0.1471
876.67,A,4.00,2.00,1.10,21.839,0.0298
876.67,A,4.00,2.00,1.70,21.884,0.1014
876.67,B,7.50,0.80,0.10,22.237,0.2355
876.67,B,7.50,0.80,1.10,21.983,0.1818
876.67,B,7.50,0.80,1.70,22.160,0.0664
876.67,C,4.00,4.50,0.10,22.120,0.2976
876.67,C,4.00,4.50,1.10,21.583,0.3763
876.67,C,4.00,4.50,1.70,20.870,0.6556
876.67,D,0.50,0.80,0.10,22.213,0.2378
876.67,D,0.50,0.80,1.10,21.945,0.1688
876.67,D,0.50,0.80,1.70,22.144,0.0553
877.55,A,4.00,2.00,0.10,22.423,0.1472
877.55,A,4.00,2.00,1.10,21.839,0.0298
877.55,A,4.00,2.00,1.70,21.884,0.1014
877.55,B,7.50,0.80,0.10,22.238,0.2358
877.55,B,7.50,0.80,1.10,21.982,0.1815
877.55,B,7.50,0.80,1.70,22.160,0.0659
877.55,C,4.00,4.50,0.10,22.120,0.2974
877.55,C,4.00,4.50,1.10,21.585,0.3757
877.55,C,4.00,4.50,1.70,20.874,0.6544
877.55,D,0.50,0.80,0.10,22.212,0.2375
877.55,D,0.50,0.80,1.10,21.946,0.1692
877.55,D,0.50,0.80,1.70,22.143,0.0556
878.44,A,4.00,2.00,0.10,22.423,0.1472
878.44,A,4.00,2.00,1.10,21.839,0.0298
878.44,A,4.00,2.00,1.70,21.884,0.1014
878.44,B,7.50,0.80,0.10,22.238,0.2362
878.44,B,7.50,0.80,1.10,21.980,0.1810
878.44,B,7.50,0.80,1.70,22.160,0.0652
878.44,C,4.00,4.50,0.10,22.120,0.2972
878.44,C,4.00,4.50,1.10,21.587,0.3751
878.44,C,4.00,4.50,1.70,20.877,0.6530
878.44,D,0.50,0.80,0.10,22.211,0.2372
878.44,D,0.50,0.80,1.10,21.947,0.1698
878.44,D,0.50,0.80,1.70,22.143,0.0561
879.33,A,4.00,2.00,0.10,22.423,0.1473
879.33,A,4.00,2.00,1.10,21.839,0.0298
879.33,A,4.00,2.00,1.70,21.884,0.1014
879.33,B,7.50,0.80,0.10,22.239,0.2366
879.33,B,7.50,0.80,1.10,21.979,0.1804
879.33,B,7.50,0.80,1.70,22.160,0.0645
879.33,C,4.00,4.50,0.10,22.120,0.2971
879.33,C,4.00,4.50,1.10,21.589,0.3744
879.33,C,4.00,4.50,1.70,20.881,0.6516
879.33,D,0.50,0.80,0.10,22.210,0.2369
879.33,D,0.50,0.80,1.10,21.948,0.1705
879.33,D,0.50,0.80,1.70,22.143,0.0566
880.21,A,4.00,2.00,0.10,22.423,0.1474
880.21,A,4.00,2.00,1.10,21.838,0.0298
880.21,A,4.00,2.00,1.70,21.884,0.1014
880.21,B,7.50,0.80,0.10,22.239,0.2370
880.21,B,7.50,0.80,1.10,21.977,0.1798
880.21,B,7.50,0.80,1.70,22.160,0.0637
880.21,C,4.00,4.50,0.10,22.120,0.2971
880.21,C,4.00,4.50,1.10,21.591,0.3737
880.21,C,4.00,4.50,1.70,20.886,0.6502
880.21,D,0.50,0.80,0.10,22.210,0.2365
880.21,D,0.50,0.80,1.10,21.950,0.1713
880.21,D,0.50,0.80,1.70,22.143,0.0572
881.10,A,4.00,2.00,0.10,22.423,0.1474
881.10,A,4.00,2.00,1.10,21.838,0.0298
881.10,A,4.00,2.00,1.70,21.884,0.1014
881.10,B,7.50,0.80,0.10,22.239,0.2375
881.10,B,7.50,0.80,1.10,21.974,0.1790
881.10,B,7.50,0.80,1.70,22.160,0.0629
881.10,C,4.00,4.50,0.10,22.119,0.2971
881.10,C,4.00,4.50,1.10,21.594,0.3729
881.10,C,4.00,4.50,1.70,20.890,0.6487
